6	9	11	14	16
6	9	11	14	17
6	9	11	14	18
6	9	11	14	19
6	9	11	14	20
6	9	11	15	16
6	9	11	15	17
6	9	11	15	18
6	9	11	15	19
6	9	11	15	20
6	9	11	16	17
6	9	11	16	18
6	9	11	16	19
6	9	11	16	20
6	9	11	17	18
6	9	11	17	19
6	9	11	17	20
6	9	11	18	19
6	9	11	18	20
6	9	11	19	20
6	9	12	13	14
6	9	12	13	15
6	9	12	13	16
6	9	12	13	17
6	9	12	13	18
6	9	12	13	19
6	9	12	13	20
6	9	12	14	15
6	9	12	14	16
6	9	12	14	17
6	9	12	14	18
6	9	12	14	19
6	9	12	14	20
6	9	12	15	16
6	9	12	15	17
6	9	12	15	18
6	9	12	15	19
6	9	12	15	20
6	9	12	16	17
6	9	12	16	18
6	9	12	16	19
6	9	12	16	20
6	9	12	17	18
6	9	12	17	19
6	9	12	17	20
6	9	12	18	19
6	9	12	18	20
6	9	12	19	20
6	9	13	14	15
6	9	13	14	16
6	9	13	14	17
6	9	13	14	18
6	9	13	14	19
6	9	13	14	20
6	9	13	15	16
6	9	13	15	17
6	9	13	15	18
6	9	13	15	19
6	9	13	15	20
6	9	13	16	17
6	9	13	16	18
6	9	13	16	19
6	9	13	16	20
6	9	13	17	18
6	9	13	17	19
6	9	13	17	20
6	9	13	18	19
6	9	13	18	20
6	9	13	19	20
6	9	14	15	16
6	9	14	15	17
6	9	14	15	18
6	9	14	15	19
6	9	14	15	20
6	9	14	16	17
6	9	14	16	18
6	9	14	16	19
6	9	14	16	20
6	9	14	17	18
6	9	14	17	19
6	9	14	17	20
6	9	14	18	19
6	9	14	18	20
6	9	14	19	20
6	9	15	16	17
6	9	15	16	18
6	9	15	16	19
6	9	15	16	20
6	9	15	17	18
6	9	15	17	19
6	9	15	17	20
6	9	15	18	19
6	9	15	18	20
6	9	15	19	20
6	9	16	17	18
6	9	16	17	19
6	9	16	17	20
6	9	16	18	19
6	9	16	18	20
6	9	16	19	20
6	9	17	18	19
6	9	17	18	20
6	9	17	19	20
6	9	18	19	20
6	10	11	12	13
6	10	11	12	14
6	10	11	12	15
6	10	11	12	16
6	10	11	12	17
6	10	11	12	18
6	10	11	12	19
6	10	11	12	20
6	10	11	13	14
6	10	11	13	15
6	10	11	13	16
6	10	11	13	17
6	10	11	13	18
6	10	11	13	19
6	10	11	13	20
6	10	11	14	15
6	10	11	14	16
6	10	11	14	17
6	10	11	14	18
6	10	11	14	19
6	10	11	14	20
6	10	11	15	16
6	10	11	15	17
6	10	11	15	18
6	10	11	15	19
6	10	11	15	20
6	10	11	16	17
6	10	11	16	18
6	10	11	16	19
6	10	11	16	20
6	10	11	17	18
6	10	11	17	19
6	10	11	17	20
6	10	11	18	19
6	10	11	18	20
6	10	11	19	20
6	10	12	13	14
6	10	12	13	15
6	10	12	13	16
6	10	12	13	17
6	10	12	13	18
6	10	12	13	19
6	10	12	13	20
6	10	12	14	15
6	10	12	14	16
6	10	12	14	17
6	10	12	14	18
6	10	12	14	19
6	10	12	14	20
6	10	12	15	16
6	10	12	15	17
6	10	12	15	18
6	10	12	15	19
6	10	12	15	20
6	10	12	16	17
6	10	12	16	18
6	10	12	16	19
6	10	12	16	20
6	10	12	17	18
6	10	12	17	19
6	10	12	17	20
6	10	12	18	19
6	10	12	18	20
6	10	12	19	20
6	10	13	14	15
6	10	13	14	16
6	10	13	14	17
6	10	13	14	18
6	10	13	14	19
6	10	13	14	20
6	10	13	15	16
6	10	13	15	17
6	10	13	15	18
6	10	13	15	19
6	10	13	15	20
6	10	13	16	17
6	10	13	16	18
6	10	13	16	19
6	10	13	16	20
6	10	13	17	18
6	10	13	17	19
6	10	13	17	20
6	10	13	18	19
6	10	13	18	20
6	10	13	19	20
6	10	14	15	16
6	10	14	15	17
6	10	14	15	18
6	10	14	15	19
6	10	14	15	20
6	10	14	16	17
6	10	14	16	18
6	10	14	16	19
6	10	14	16	20
6	10	14	17	18
6	10	14	17	19
6	10	14	17	20
6	10	14	18	19
6	10	14	18	20
6	10	14	19	20
6	10	15	16	17
6	10	15	16	18
6	10	15	16	19
6	10	15	16	20
6	10	15	17	18
6	10	15	17	19
6	10	15	17	20
6	10	15	18	19
6	10	15	18	20
6	10	15	19	20
6	10	16	17	18
6	10	16	17	19
6	10	16	17	20
6	10	16	18	19
6	10	16	18	20
6	10	16	19	20
6	10	17	18	19
6	10	17	18	20
6	10	17	19	20
6	10	18	19	20
6	11	12	13	14
6	11	12	13	15
6	11	12	13	16
6	11	12	13	17
6	11	12	13	18
6	11	12	13	19
6	11	12	13	20
6	11	12	14	15
6	11	12	14	16
6	11	12	14	17
6	11	12	14	18
6	11	12	14	19
6	11	12	14	20
6	11	12	15	16
6	11	12	15	17
6	11	12	15	18
6	11	12	15	19
6	11	12	15	20
6	11	12	16	17
6	11	12	16	18
6	11	12	16	19
6	11	12	16	20
6	11	12	17	18
6	11	12	17	19
6	11	12	17	20
6	11	12	18	19
6	11	12	18	20
6	11	12	19	20
6	11	13	14	15
6	11	13	14	16
6	11	13	14	17
6	11	13	14	18
6	11	13	14	19
6	11	13	14	20
6	11	13	15	16
6	11	13	15	17
6	11	13	15	18
6	11	13	15	19
6	11	13	15	20
6	11	13	16	17
6	11	13	16	18
6	11	13	16	19
6	11	13	16	20
6	11	13	17	18
6	11	13	17	19
6	11	13	17	20
6	11	13	18	19
6	11	13	18	20
6	11	13	19	20
6	11	14	15	16
6	11	14	15	17
6	11	14	15	18
6	11	14	15	19
6	11	14	15	20
6	11	14	16	17
6	11	14	16	18
6	11	14	16	19
6	11	14	16	20
6	11	14	17	18
6	11	14	17	19
6	11	14	17	20
6	11	14	18	19
6	11	14	18	20
6	11	14	19	20
6	11	15	16	17
6	11	15	16	18
6	11	15	16	19
6	11	15	16	20
6	11	15	17	18
6	11	15	17	19
6	11	15	17	20
6	11	15	18	19
6	11	15	18	20
6	11	15	19	20
6	11	16	17	18
6	11	16	17	19
6	11	16	17	20
6	11	16	18	19
6	11	16	18	20
6	11	16	19	20
6	11	17	18	19
6	11	17	18	20
6	11	17	19	20
6	11	18	19	20
6	12	13	14	15
6	12	13	14	16
6	12	13	14	17
6	12	13	14	18
6	12	13	14	19
6	12	13	14	20
6	12	13	15	16
6	12	13	15	17
6	12	13	15	18
6	12	13	15	19
6	12	13	15	20
6	12	13	16	17
6	12	13	16	18
6	12	13	16	19
6	12	13	16	20
6	12	13	17	18
6	12	13	17	19
6	12	13	17	20
6	12	13	18	19
6	12	13	18	20
6	12	13	19	20
6	12	14	15	16
6	12	14	15	17
6	12	14	15	18
6	12	14	15	19
6	12	14	15	20
6	12	14	16	17
6	12	14	16	18
6	12	14	16	19
6	12	14	16	20
6	12	14	17	18
6	12	14	17	19
6	12	14	17	20
6	12	14	18	19
6	12	14	18	20
6	12	14	19	20
6	12	15	16	17
6	12	15	16	18
6	12	15	16	19
6	12	15	16	20
6	12	15	17	18
6	12	15	17	19
6	12	15	17	20
6	12	15	18	19
6	12	15	18	20
6	12	15	19	20
6	12	16	17	18
6	12	16	17	19
6	12	16	17	20
6	12	16	18	19
6	12	16	18	20
6	12	16	19	20
6	12	17	18	19
6	12	17	18	20
6	12	17	19	20
6	12	18	19	20
6	13	14	15	16
6	13	14	15	17
6	13	14	15	18
6	13	14	15	19
6	13	14	15	20
6	13	14	16	17
6	13	14	16	18
6	13	14	16	19
6	13	14	16	20
6	13	14	17	18
6	13	14	17	19
6	13	14	17	20
6	13	14	18	19
6	13	14	18	20
6	13	14	19	20
6	13	15	16	17
6	13	15	16	18
6	13	15	16	19
6	13	15	16	20
6	13	15	17	18
6	13	15	17	19
6	13	15	17	20
6	13	15	18	19
6	13	15	18	20
6	13	15	19	20
6	13	16	17	18
6	13	16	17	19
6	13	16	17	20
6	13	16	18	19
6	13	16	18	20
6	13	16	19	20
6	13	17	18	19
6	13	17	18	20
6	13	17	19	20
6	13	18	19	20
6	14	15	16	17
6	14	15	16	18
6	14	15	16	19
6	14	15	16	20
6	14	15	17	18
6	14	15	17	19
6	14	15	17	20
6	14	15	18	19
6	14	15	18	20
6	14	15	19	20
6	14	16	17	18
6	14	16	17	19
6	14	16	17	20
6	14	16	18	19
6	14	16	18	20
6	14	16	19	20
6	14	17	18	19
6	14	17	18	20
6	14	17	19	20
6	14	18	19	20
6	15	16	17	18
6	15	16	17	19
6	15	16	17	20
6	15	16	18	19
6	15	16	18	20
6	15	16	19	20
6	15	17	18	19
6	15	17	18	20
6	15	17	19	20
6	15	18	19	20
6	16	17	18	19
6	16	17	18	20
6	16	17	19	20
6	16	18	19	20
6	17	18	19	20
7	8	9	10	11
7	8	9	10	12
7	8	9	10	13
7	8	9	10	14
7	8	9	10	15
7	8	9	10	16
7	8	9	10	17
7	8	9	10	18
7	8	9	10	19
7	8	9	10	20
7	8	9	11	12
7	8	9	11	13
7	8	9	11	14
7	8	9	11	15
7	8	9	11	16
7	8	9	11	17
7	8	9	11	18
7	8	9	11	19
7	8	9	11	20
7	8	9	12	13
7	8	9	12	14
7	8	9	12	15
7	8	9	12	16
7	8	9	12	17
7	8	9	12	18
7	8	9	12	19
7	8	9	12	20
7	8	9	13	14
7	8	9	13	15
7	8	9	13	16
7	8	9	13	17
7	8	9	13	18
7	8	9	13	19
7	8	9	13	20
7	8	9	14	15
7	8	9	14	16
7	8	9	14	17
7	8	9	14	18
7	8	9	14	19
7	8	9	14	20
7	8	9	15	16
7	8	9	15	17
7	8	9	15	18
7	8	9	15	19
7	8	9	15	20
7	8	9	16	17
7	8	9	16	18
7	8	9	16	19
7	8	9	16	20
7	8	9	17	18
7	8	9	17	19
7	8	9	17	20
7	8	9	18	19
7	8	9	18	20
7	8	9	19	20
7	8	10	11	12
7	8	10	11	13
7	8	10	11	14
7	8	10	11	15
7	8	10	11	16
7	8	10	11	17
7	8	10	11	18
7	8	10	11	19
7	8	10	11	20
7	8	10	12	13
7	8	10	12	14
7	8	10	12	15
7	8	10	12	16
7	8	10	12	17
7	8	10	12	18
7	8	10	12	19
7	8	10	12	20
7	8	10	13	14
7	8	10	13	15
7	8	10	13	16
7	8	10	13	17
7	8	10	13	18
7	8	10	13	19
7	8	10	13	20
7	8	10	14	15
7	8	10	14	16
7	8	10	14	17
7	8	10	14	18
7	8	10	14	19
7	8	10	14	20
7	8	10	15	16
7	8	10	15	17
7	8	10	15	18
7	8	10	15	19
7	8	10	15	20
7	8	10	16	17
7	8	10	16	18
7	8	10	16	19
7	8	10	16	20
7	8	10	17	18
7	8	10	17	19
7	8	10	17	20
7	8	10	18	19
7	8	10	18	20
7	8	10	19	20
7	8	11	12	13
7	8	11	12	14
7	8	11	12	15
7	8	11	12	16
7	8	11	12	17
7	8	11	12	18
7	8	11	12	19
7	8	11	12	20
7	8	11	13	14
7	8	11	13	15
7	8	11	13	16
7	8	11	13	17
7	8	11	13	18
7	8	11	13	19
7	8	11	13	20
7	8	11	14	15
7	8	11	14	16
7	8	11	14	17
7	8	11	14	18
7	8	11	14	19
7	8	11	14	20
7	8	11	15	16
7	8	11	15	17
7	8	11	15	18
7	8	11	15	19
7	8	11	15	20
7	8	11	16	17
7	8	11	16	18
7	8	11	16	19
7	8	11	16	20
7	8	11	17	18
7	8	11	17	19
7	8	11	17	20
7	8	11	18	19
7	8	11	18	20
7	8	11	19	20
7	8	12	13	14
7	8	12	13	15
7	8	12	13	16
7	8	12	13	17
7	8	12	13	18
7	8	12	13	19
7	8	12	13	20
7	8	12	14	15
7	8	12	14	16
7	8	12	14	17
7	8	12	14	18
7	8	12	14	19
7	8	12	14	20
7	8	12	15	16
7	8	12	15	17
7	8	12	15	18
7	8	12	15	19
7	8	12	15	20
7	8	12	16	17
7	8	12	16	18
7	8	12	16	19
7	8	12	16	20
7	8	12	17	18
7	8	12	17	19
7	8	12	17	20
7	8	12	18	19
7	8	12	18	20
7	8	12	19	20
7	8	13	14	15
7	8	13	14	16
7	8	13	14	17
7	8	13	14	18
7	8	13	14	19
7	8	13	14	20
7	8	13	15	16
7	8	13	15	17
7	8	13	15	18
7	8	13	15	19
7	8	13	15	20
7	8	13	16	17
7	8	13	16	18
7	8	13	16	19
7	8	13	16	20
7	8	13	17	18
7	8	13	17	19
7	8	13	17	20
7	8	13	18	19
7	8	13	18	20
7	8	13	19	20
7	8	14	15	16
7	8	14	15	17
7	8	14	15	18
7	8	14	15	19
7	8	14	15	20
7	8	14	16	17
7	8	14	16	18
7	8	14	16	19
7	8	14	16	20
7	8	14	17	18
7	8	14	17	19
7	8	14	17	20
7	8	14	18	19
7	8	14	18	20
7	8	14	19	20
7	8	15	16	17
7	8	15	16	18
7	8	15	16	19
7	8	15	16	20
7	8	15	17	18
7	8	15	17	19
7	8	15	17	20
7	8	15	18	19
7	8	15	18	20
7	8	15	19	20
7	8	16	17	18
7	8	16	17	19
7	8	16	17	20
7	8	16	18	19
7	8	16	18	20
7	8	16	19	20
7	8	17	18	19
7	8	17	18	20
7	8	17	19	20
7	8	18	19	20
7	9	10	11	12
7	9	10	11	13
7	9	10	11	14
7	9	10	11	15
7	9	10	11	16
7	9	10	11	17
7	9	10	11	18
7	9	10	11	19
7	9	10	11	20
7	9	10	12	13
7	9	10	12	14
7	9	10	12	15
7	9	10	12	16
7	9	10	12	17
7	9	10	12	18
7	9	10	12	19
7	9	10	12	20
7	9	10	13	14
7	9	10	13	15
7	9	10	13	16
7	9	10	13	17
7	9	10	13	18
7	9	10	13	19
7	9	10	13	20
7	9	10	14	15
7	9	10	14	16
7	9	10	14	17
7	9	10	14	18
7	9	10	14	19
7	9	10	14	20
7	9	10	15	16
7	9	10	15	17
7	9	10	15	18
7	9	10	15	19
7	9	10	15	20
7	9	10	16	17
7	9	10	16	18
7	9	10	16	19
7	9	10	16	20
7	9	10	17	18
7	9	10	17	19
7	9	10	17	20
7	9	10	18	19
7	9	10	18	20
7	9	10	19	20
7	9	11	12	13
7	9	11	12	14
7	9	11	12	15
7	9	11	12	16
7	9	11	12	17
7	9	11	12	18
7	9	11	12	19
7	9	11	12	20
7	9	11	13	14
7	9	11	13	15
7	9	11	13	16
7	9	11	13	17
7	9	11	13	18
7	9	11	13	19
7	9	11	13	20
7	9	11	14	15
7	9	11	14	16
7	9	11	14	17
7	9	11	14	18
7	9	11	14	19
7	9	11	14	20
7	9	11	15	16
7	9	11	15	17
7	9	11	15	18
7	9	11	15	19
7	9	11	15	20
7	9	11	16	17
7	9	11	16	18
7	9	11	16	19
7	9	11	16	20
7	9	11	17	18
7	9	11	17	19
7	9	11	17	20
7	9	11	18	19
7	9	11	18	20
7	9	11	19	20
7	9	12	13	14
7	9	12	13	15
7	9	12	13	16
7	9	12	13	17
7	9	12	13	18
7	9	12	13	19
7	9	12	13	20
7	9	12	14	15
7	9	12	14	16
7	9	12	14	17
7	9	12	14	18
7	9	12	14	19
7	9	12	14	20
7	9	12	15	16
7	9	12	15	17
7	9	12	15	18
7	9	12	15	19
7	9	12	15	20
7	9	12	16	17
7	9	12	16	18
7	9	12	16	19
7	9	12	16	20
7	9	12	17	18
7	9	12	17	19
7	9	12	17	20
7	9	12	18	19
7	9	12	18	20
7	9	12	19	20
7	9	13	14	15
7	9	13	14	16
7	9	13	14	17
7	9	13	14	18
7	9	13	14	19
7	9	13	14	20
7	9	13	15	16
7	9	13	15	17
7	9	13	15	18
7	9	13	15	19
7	9	13	15	20
7	9	13	16	17
7	9	13	16	18
7	9	13	16	19
7	9	13	16	20
7	9	13	17	18
7	9	13	17	19
7	9	13	17	20
7	9	13	18	19
7	9	13	18	20
7	9	13	19	20
7	9	14	15	16
7	9	14	15	17
7	9	14	15	18
7	9	14	15	19
7	9	14	15	20
7	9	14	16	17
7	9	14	16	18
7	9	14	16	19
7	9	14	16	20
7	9	14	17	18
7	9	14	17	19
7	9	14	17	20
7	9	14	18	19
7	9	14	18	20
7	9	14	19	20
7	9	15	16	17
7	9	15	16	18
7	9	15	16	19
7	9	15	16	20
7	9	15	17	18
7	9	15	17	19
7	9	15	17	20
7	9	15	18	19
7	9	15	18	20
7	9	15	19	20
7	9	16	17	18
7	9	16	17	19
7	9	16	17	20
7	9	16	18	19
7	9	16	18	20
7	9	16	19	20
7	9	17	18	19
7	9	17	18	20
7	9	17	19	20
7	9	18	19	20
7	10	11	12	13
7	10	11	12	14
7	10	11	12	15
7	10	11	12	16
7	10	11	12	17
7	10	11	12	18
7	10	11	12	19
7	10	11	12	20
7	10	11	13	14
7	10	11	13	15
7	10	11	13	16
7	10	11	13	17
7	10	11	13	18
